order_id,customer_name,product_category,sub_category,mart_city,order_date,mart_region,sales,discounts,profits,mart_state
OD7019,Sheeba,Snacks,Chocolates,Vellore,2018-07-05,Central,1773.000,0.220,709.200,Tamil Nadu
OD7020,Haseena,Oil & Masala,Masalas,Viluppuram,2016-10-24,Central,1322.000,0.220,92.540,Tamil Nadu
OD7021,Adavan,Beverages,Health Drinks,Coimbatore,2017-10-24,Central,2283.000,0.180,228.300,Tamil Nadu
OD7022,Amy,Bakery,Breads & Buns,Bodi,2018-03-26,Central,1607.000,0.210,321.400,Tamil Nadu
OD7023,Muneer,Beverages,Soft Drinks,Chennai,2016-03-31,Central,733.000,0.250,124.610,Tamil Nadu
OD7024,Verma,Oil & Masala,Masalas,Kanyakumari,2015-08-17,Central,1397.000,0.150,349.250,Tamil Nadu
OD7025,Shree,Beverages,Soft Drinks,Madurai,2016-11-12,Central,1719.000,0.180,120.330,Tamil Nadu
OD7026,Yusuf,Bakery,Cakes,Krishnagiri,2016-05-17,Central,505.000,0.250,101.000,Tamil Nadu
OD7027,Vinne,Snacks,Noodles,Namakkal,2018-12-26,Central,1325.000,0.280,92.750,Tamil Nadu
OD7028,Harish,"Eggs, Meat & Fish",Fish,Dharmapuri,2018-12-07,Central,1920.000,0.280,518.400,Tamil Nadu
OD7029,Willams,"Eggs, Meat & Fish",Eggs,Kanyakumari,2015-09-22,Central,1134.000,0.230,90.720,Tamil Nadu
OD7030,Sudha,"Eggs, Meat & Fish",Mutton,Kanyakumari,2018-03-26,Central,1418.000,0.350,85.080,Tamil Nadu
OD7031,Arutra,Beverages,Soft Drinks,Viluppuram,2017-04-18,Central,1682.000,0.240,84.100,Tamil Nadu
OD7032,Hafiz,Bakery,Cakes,Ramanadhapuram,2016-08-05,Central,715.000,0.230,164.450,Tamil Nadu
OD7033,Ravi,"Eggs, Meat & Fish",Fish,Madurai,2017-04-10,Central,1352.000,0.110,554.320,Tamil Nadu
OD7034,Shree,Beverages,Soft Drinks,Perambalur,2017-02-16,Central,1632.000,0.340,734.400,Tamil Nadu
OD7035,Shah,Snacks,Noodles,Virudhunagar,2018-09-02,Central,2357.000,0.180,353.550,Tamil Nadu
OD7036,Arutra,"Eggs, Meat & Fish",Chicken,Namakkal,2016-07-17,Central,2252.000,0.180,472.920,Tamil Nadu
OD7037,Surya,"Eggs, Meat & Fish",Mutton,Krishnagiri,2018-04-27,Central,908.000,0.290,217.920,Tamil Nadu
OD7038,Vinne,Oil & Masala,Edible Oil & Ghee,Perambalur,2017-07-25,Central,2368.000,0.170,923.520,Tamil Nadu
OD7039,Verma,Food Grains,Dals & Pulses,Tirunelveli,2017-09-25,Central,1782.000,0.110,302.940,Tamil Nadu
OD7040,Kumar,Beverages,Soft Drinks,Madurai,2018-09-09,Central,1225.000,0.170,379.750,Tamil Nadu
OD7041,Ravi,Beverages,Health Drinks,Trichy,2017-01-30,Central,1745.000,0.190,663.100,Tamil Nadu
OD7042,Jackson,Beverages,Health Drinks,Karur,2017-09-06,Central,2032.000,0.180,467.360,Tamil Nadu
OD7043,Haseena,Fruits & Veggies,Organic Vegetables,Dindigul,2016-11-23,Central,1111.000,0.110,77.770,Tamil Nadu
OD7044,Vinne,Bakery,Cakes,Coimbatore,2017-04-21,Central,1031.000,0.290,206.200,Tamil Nadu
OD7045,Veronica,Fruits & Veggies,Organic Vegetables,Namakkal,2018-04-17,Central,679.000,0.140,169.750,Tamil Nadu
OD7046,Kumar,Snacks,Noodles,Chennai,2018-11-13,Central,1285.000,0.270,514.000,Tamil Nadu
OD7047,Sheeba,Fruits & Veggies,Organic Fruits,Salem,2018-03-02,Central,2017.000,0.300,121.020,Tamil Nadu
OD7048,Amrish,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-12-02,Central,1337.000,0.320,93.590,Tamil Nadu
OD7049,Ridhesh,Beverages,Soft Drinks,Cumbum,2015-07-21,Central,1892.000,0.250,832.480,Tamil Nadu
OD7050,Hafiz,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2017-04-15,Central,1089.000,0.230,250.470,Tamil Nadu
OD7051,James,Bakery,Breads & Buns,Perambalur,2016-03-30,Central,2218.000,0.170,865.020,Tamil Nadu
OD7052,Esther,Food Grains,Organic Staples,Kanyakumari,2015-06-30,Central,925.000,0.130,101.750,Tamil Nadu
OD7053,Ramesh,Food Grains,Dals & Pulses,Nagercoil,2018-09-02,Central,2086.000,0.140,625.800,Tamil Nadu
OD7054,Ravi,Fruits & Veggies,Fresh Fruits,Namakkal,2018-05-06,Central,1314.000,0.260,289.080,Tamil Nadu
OD7055,Ramesh,Beverages,Health Drinks,Cumbum,2015-06-30,Central,2121.000,0.150,530.250,Tamil Nadu
OD7056,Vinne,Beverages,Health Drinks,Viluppuram,2018-05-19,Central,2053.000,0.350,513.250,Tamil Nadu
OD7057,Veena,Snacks,Cookies,Krishnagiri,2018-07-05,Central,748.000,0.190,89.760,Tamil Nadu
OD7058,Akash,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2017-05-09,Central,2049.000,0.300,163.920,Tamil Nadu
OD7059,Ganesh,Snacks,Noodles,Nagercoil,2015-11-12,Central,1416.000,0.320,382.320,Tamil Nadu
OD7060,Rumaiza,Fruits & Veggies,Organic Fruits,Karur,2018-12-15,Central,641.000,0.340,275.630,Tamil Nadu
OD7061,Veronica,Snacks,Cookies,Tenkasi,2015-12-02,Central,2057.000,0.200,658.240,Tamil Nadu
OD7062,Kumar,Oil & Masala,Spices,Nagercoil,2017-04-15,Central,708.000,0.350,184.080,Tamil Nadu
OD7063,Malik,Fruits & Veggies,Fresh Fruits,Coimbatore,2016-11-12,Central,1368.000,0.220,410.400,Tamil Nadu
OD7064,Vinne,Snacks,Chocolates,Trichy,2017-06-27,Central,2216.000,0.160,487.520,Tamil Nadu
OD7065,Shah,Snacks,Noodles,Madurai,2018-08-01,Central,2253.000,0.180,315.420,Tamil Nadu
OD7066,Hafiz,Fruits & Veggies,Organic Vegetables,Ooty,2015-11-12,Central,2392.000,0.350,526.240,Tamil Nadu
OD7067,Sudha,Food Grains,Organic Staples,Kanyakumari,2016-08-05,Central,2230.000,0.270,312.200,Tamil Nadu
OD7068,Suresh,Beverages,Soft Drinks,Krishnagiri,2017-05-21,Central,931.000,0.240,353.780,Tamil Nadu
OD7069,Yadav,Food Grains,Atta & Flour,Dharmapuri,2017-12-17,Central,1059.000,0.330,52.950,Tamil Nadu
OD7070,Kumar,Snacks,Noodles,Karur,2016-06-01,Central,2225.000,0.320,979.000,Tamil Nadu
OD7071,Amy,Bakery,Cakes,Coimbatore,2015-10-07,Central,639.000,0.290,83.070,Tamil Nadu
OD7072,Suresh,Bakery,Cakes,Vellore,2018-11-24,Central,1259.000,0.150,352.520,Tamil Nadu
OD7073,Yadav,Fruits & Veggies,Organic Vegetables,Madurai,2017-06-21,Central,1604.000,0.330,561.400,Tamil Nadu
OD7074,Ram,Bakery,Biscuits,Pudukottai,2015-07-21,Central,886.000,0.210,283.520,Tamil Nadu
OD7075,Vidya,"Eggs, Meat & Fish",Chicken,Chennai,2016-08-05,Central,1456.000,0.310,436.800,Tamil Nadu
OD7076,Adavan,Snacks,Noodles,Tirunelveli,2018-07-05,Central,1983.000,0.290,118.980,Tamil Nadu
OD7077,Aditi,Fruits & Veggies,Organic Vegetables,Tenkasi,2015-10-10,Central,801.000,0.350,304.380,Tamil Nadu
OD7078,Willams,Snacks,Noodles,Theni,2018-05-18,Central,2246.000,0.130,606.420,Tamil Nadu
OD7079,Haseena,"Eggs, Meat & Fish",Eggs,Vellore,2018-09-02,Central,1590.000,0.200,111.300,Tamil Nadu
OD7080,Veronica,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,2015-12-09,Central,573.000,0.240,212.010,Tamil Nadu
OD7081,Akash,Snacks,Noodles,Kanyakumari,2016-07-09,Central,909.000,0.150,45.450,Tamil Nadu
OD7082,Shah,Beverages,Health Drinks,Dharmapuri,2017-09-26,Central,1159.000,0.260,69.540,Tamil Nadu
OD7083,Suresh,Snacks,Chocolates,Madurai,2017-06-24,Central,1268.000,0.200,253.600,Tamil Nadu
OD7084,Vince,Beverages,Soft Drinks,Viluppuram,2017-05-21,Central,1691.000,0.250,710.220,Tamil Nadu
OD7085,Ram,Food Grains,Organic Staples,Madurai,2016-11-21,Central,777.000,0.180,217.560,Tamil Nadu
OD7086,Komal,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2016-11-23,Central,2422.000,0.250,314.860,Tamil Nadu
OD7087,Malik,Oil & Masala,Edible Oil & Ghee,Madurai,2017-04-21,Central,1993.000,0.250,817.130,Tamil Nadu
OD7088,Vidya,Bakery,Breads & Buns,Krishnagiri,2015-07-21,Central,1279.000,0.300,306.960,Tamil Nadu
OD7089,Vinne,"Eggs, Meat & Fish",Chicken,Bodi,2016-11-21,Central,1399.000,0.230,489.650,Tamil Nadu
OD7090,Sundar,Food Grains,Dals & Pulses,Vellore,2015-11-23,Central,1871.000,0.280,112.260,Tamil Nadu
OD7091,Sabeela,Beverages,Health Drinks,Ooty,2017-05-21,Central,1548.000,0.250,634.680,Tamil Nadu
OD7092,Arutra,Bakery,Breads & Buns,Virudhunagar,2018-06-24,Central,1586.000,0.240,586.820,Tamil Nadu
OD7093,Amrish,Snacks,Noodles,Viluppuram,2018-08-04,Central,2294.000,0.310,206.460,Tamil Nadu
OD7094,Muneer,Food Grains,Organic Staples,Vellore,2016-09-17,Central,942.000,0.120,197.820,Tamil Nadu
OD7095,Vidya,Beverages,Health Drinks,Namakkal,2016-04-02,Central,2404.000,0.130,504.840,Tamil Nadu
OD7096,James,Bakery,Breads & Buns,Perambalur,2017-05-09,Central,643.000,0.290,154.320,Tamil Nadu
OD7097,Harish,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2017-06-11,Central,544.000,0.340,108.800,Tamil Nadu
OD7098,Kumar,Oil & Masala,Edible Oil & Ghee,Theni,2017-06-11,Central,1506.000,0.180,120.480,Tamil Nadu
OD7099,Sudeep,"Eggs, Meat & Fish",Fish,Dindigul,2017-05-09,Central,1508.000,0.290,422.240,Tamil Nadu
OD7100,Vidya,Beverages,Soft Drinks,Ooty,2015-11-18,Central,1263.000,0.300,189.450,Tamil Nadu
OD7101,Sudeep,Bakery,Biscuits,Virudhunagar,2017-12-19,Central,2209.000,0.250,331.350,Tamil Nadu
OD7102,Krithika,"Eggs, Meat & Fish",Eggs,Dharmapuri,2018-12-07,Central,2499.000,0.350,524.790,Tamil Nadu
OD7103,Amy,"Eggs, Meat & Fish",Eggs,Krishnagiri,2018-12-28,Central,635.000,0.290,63.500,Tamil Nadu
OD7104,Harish,Snacks,Cookies,Tenkasi,2018-01-12,Central,2268.000,0.220,635.040,Tamil Nadu
OD7105,Yadav,Oil & Masala,Masalas,Kanyakumari,2016-11-21,Central,1937.000,0.350,329.290,Tamil Nadu
OD7106,James,Beverages,Health Drinks,Viluppuram,2016-05-17,Central,1260.000,0.260,378.000,Tamil Nadu
OD7107,Arvind,Snacks,Cookies,Dindigul,2016-08-06,Central,1228.000,0.260,478.920,Tamil Nadu
OD7108,Harish,"Eggs, Meat & Fish",Mutton,Chennai,2015-10-10,Central,2021.000,0.320,545.670,Tamil Nadu
OD7109,Yusuf,Snacks,Chocolates,Ramanadhapuram,2017-02-16,Central,1380.000,0.150,510.600,Tamil Nadu
OD7110,Aditi,"Eggs, Meat & Fish",Eggs,Madurai,2017-05-09,Central,2159.000,0.150,410.210,Tamil Nadu
OD7111,Willams,Food Grains,Organic Staples,Ooty,2018-06-16,Central,1420.000,0.340,184.600,Tamil Nadu
OD7112,Muneer,Snacks,Noodles,Salem,2017-03-15,Central,1912.000,0.310,133.840,Tamil Nadu
OD7113,Ravi,Beverages,Health Drinks,Ramanadhapuram,2018-03-02,Central,1500.000,0.220,525.000,Tamil Nadu
OD7114,Hussain,Bakery,Breads & Buns,Krishnagiri,2018-05-18,Central,1358.000,0.280,95.060,Tamil Nadu
OD7115,Amrish,Fruits & Veggies,Fresh Vegetables,Namakkal,2018-06-04,Central,1324.000,0.350,251.560,Tamil Nadu
OD7116,Sharon,Bakery,Biscuits,Pudukottai,2018-09-22,Central,2150.000,0.300,881.500,Tamil Nadu
OD7117,Roshan,Snacks,Chocolates,Tirunelveli,2016-11-02,Central,2449.000,0.130,636.740,Tamil Nadu
OD7118,Rumaiza,Beverages,Health Drinks,Dharmapuri,2018-03-26,Central,783.000,0.280,39.150,Tamil Nadu
OD7119,Amy,Fruits & Veggies,Fresh Fruits,Dharmapuri,2017-04-21,Central,2264.000,0.180,271.680,Tamil Nadu
OD7120,Muneer,Fruits & Veggies,Fresh Fruits,Vellore,2016-06-01,Central,1909.000,0.310,725.420,Tamil Nadu
OD7121,Ramesh,Fruits & Veggies,Fresh Fruits,Trichy,2018-07-05,Central,1688.000,0.100,472.640,Tamil Nadu
OD7122,Akash,Snacks,Noodles,Madurai,2018-05-06,Central,1208.000,0.150,374.480,Tamil Nadu
OD7123,Rumaiza,Snacks,Cookies,Tenkasi,2017-12-26,East,1884.000,0.120,678.240,Tamil Nadu
OD7124,Komal,Fruits & Veggies,Fresh Vegetables,Cumbum,2018-09-02,East,1832.000,0.150,201.520,Tamil Nadu
OD7125,Adavan,Oil & Masala,Spices,Salem,2016-09-06,East,2420.000,0.190,677.600,Tamil Nadu
OD7126,Arutra,"Eggs, Meat & Fish",Eggs,Virudhunagar,2015-07-19,East,552.000,0.180,71.760,Tamil Nadu
OD7127,Verma,Snacks,Chocolates,Tirunelveli,2018-08-19,East,2424.000,0.350,436.320,Tamil Nadu
OD7128,Willams,Beverages,Health Drinks,Cumbum,2015-04-28,East,876.000,0.330,166.440,Tamil Nadu
OD7129,Alan,Beverages,Soft Drinks,Karur,2016-04-30,East,825.000,0.140,305.250,Tamil Nadu
OD7130,Verma,Food Grains,Atta & Flour,Tirunelveli,2017-07-17,East,1916.000,0.270,268.240,Tamil Nadu
OD7131,Suresh,Snacks,Chocolates,Nagercoil,2018-10-06,East,510.000,0.300,193.800,Tamil Nadu
OD7132,Amrish,Fruits & Veggies,Fresh Fruits,Karur,2018-11-24,East,1517.000,0.280,394.420,Tamil Nadu
OD7133,Komal,Food Grains,Organic Staples,Coimbatore,2018-12-20,East,1253.000,0.110,313.250,Tamil Nadu
OD7134,Jackson,Food Grains,Atta & Flour,Vellore,2017-04-18,East,1574.000,0.170,550.900,Tamil Nadu
OD7135,Malik,Oil & Masala,Spices,Tirunelveli,2015-08-04,East,1620.000,0.140,615.600,Tamil Nadu
OD7136,Vinne,Oil & Masala,Masalas,Virudhunagar,2017-07-22,East,2461.000,0.250,516.810,Tamil Nadu
OD7137,Akash,Food Grains,Atta & Flour,Cumbum,2016-09-10,East,1910.000,0.210,362.900,Tamil Nadu
OD7138,Alan,Snacks,Cookies,Vellore,2015-11-01,East,1805.000,0.340,613.700,Tamil Nadu
OD7139,Jackson,"Eggs, Meat & Fish",Chicken,Coimbatore,2017-07-17,East,869.000,0.340,130.350,Tamil Nadu
OD7140,Akash,Fruits & Veggies,Fresh Fruits,Virudhunagar,2015-09-08,East,1241.000,0.240,86.870,Tamil Nadu
OD7141,Vinne,Oil & Masala,Spices,Kanyakumari,2015-04-28,East,725.000,0.270,43.500,Tamil Nadu
OD7142,Muneer,Oil & Masala,Masalas,Madurai,2016-01-17,East,1666.000,0.100,266.560,Tamil Nadu
OD7143,Sudha,Bakery,Breads & Buns,Theni,2018-09-02,East,2222.000,0.220,555.500,Tamil Nadu
OD7144,Jonas,Beverages,Soft Drinks,Chennai,2015-07-19,East,1753.000,0.160,596.020,Tamil Nadu
OD7145,Sudha,"Eggs, Meat & Fish",Eggs,Viluppuram,2017-06-17,East,2214.000,0.120,708.480,Tamil Nadu
OD7146,Jonas,Beverages,Soft Drinks,Tenkasi,2015-04-28,East,1797.000,0.340,718.800,Tamil Nadu
OD7147,Adavan,Oil & Masala,Masalas,Perambalur,2015-04-01,East,2372.000,0.110,1043.680,Tamil Nadu
OD7148,Vinne,Fruits & Veggies,Organic Fruits,Virudhunagar,2017-12-18,East,1724.000,0.170,120.680,Tamil Nadu
OD7149,Aditi,Food Grains,Dals & Pulses,Krishnagiri,2016-01-05,East,929.000,0.140,83.610,Tamil Nadu
OD7150,Surya,Beverages,Health Drinks,Trichy,2018-11-28,East,839.000,0.330,117.460,Tamil Nadu
OD7151,Aditi,Snacks,Cookies,Salem,2015-11-19,East,1562.000,0.320,249.920,Tamil Nadu
OD7152,Verma,Food Grains,Dals & Pulses,Viluppuram,2018-02-11,East,2440.000,0.160,463.600,Tamil Nadu
OD7153,Yadav,Oil & Masala,Masalas,Tenkasi,2017-04-01,East,1076.000,0.100,344.320,Tamil Nadu
OD7154,Amrish,Oil & Masala,Masalas,Tirunelveli,2016-07-09,East,632.000,0.200,195.920,Tamil Nadu
OD7155,Verma,Snacks,Cookies,Theni,2018-07-20,East,2193.000,0.280,964.920,Tamil Nadu
OD7156,Sudeep,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-05-02,East,1260.000,0.250,63.000,Tamil Nadu
OD7157,Arutra,"Eggs, Meat & Fish",Chicken,Trichy,2017-10-14,East,626.000,0.280,269.180,Tamil Nadu
OD7158,James,Food Grains,Atta & Flour,Kanyakumari,2017-10-13,East,2471.000,0.220,716.590,Tamil Nadu
OD7159,Sharon,Food Grains,Atta & Flour,Viluppuram,2018-10-23,East,1415.000,0.260,537.700,Tamil Nadu
OD7160,Krithika,Food Grains,Rice,Namakkal,2017-07-08,East,1962.000,0.340,843.660,Tamil Nadu
OD7161,Ravi,Fruits & Veggies,Organic Fruits,Chennai,2016-09-18,East,2389.000,0.130,238.900,Tamil Nadu
OD7162,Verma,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-09-15,East,2365.000,0.330,331.100,Tamil Nadu
OD7163,Shah,"Eggs, Meat & Fish",Eggs,Ooty,2017-11-13,East,978.000,0.180,176.040,Tamil Nadu
OD7164,Ram,Food Grains,Rice,Ramanadhapuram,2018-06-19,East,753.000,0.170,135.540,Tamil Nadu
OD7165,Peer,Bakery,Breads & Buns,Salem,2015-06-06,East,2493.000,0.160,722.970,Tamil Nadu
OD7166,Hussain,Bakery,Breads & Buns,Chennai,2018-05-28,East,2069.000,0.320,372.420,Tamil Nadu
OD7167,Haseena,Fruits & Veggies,Fresh Vegetables,Vellore,2017-10-29,East,1382.000,0.250,414.600,Tamil Nadu
OD7168,Ramesh,Oil & Masala,Edible Oil & Ghee,Vellore,2015-12-23,East,2457.000,0.230,319.410,Tamil Nadu
OD7169,Sundar,Bakery,Biscuits,Namakkal,2017-10-02,East,742.000,0.280,118.720,Tamil Nadu
OD7170,Arutra,"Eggs, Meat & Fish",Mutton,Kanyakumari,2015-05-11,East,627.000,0.350,87.780,Tamil Nadu
OD7171,Mathew,Bakery,Biscuits,Perambalur,2017-06-17,East,696.000,0.250,292.320,Tamil Nadu
OD7172,Muneer,Oil & Masala,Edible Oil & Ghee,Vellore,2018-03-02,East,2058.000,0.170,123.480,Tamil Nadu
OD7173,Anu,Snacks,Cookies,Dindigul,2018-09-02,East,826.000,0.190,132.160,Tamil Nadu
OD7174,Verma,Oil & Masala,Spices,Vellore,2016-01-05,East,917.000,0.270,339.290,Tamil Nadu
OD7175,Harish,Bakery,Biscuits,Namakkal,2017-04-18,East,1681.000,0.170,369.820,Tamil Nadu
OD7176,Ram,Beverages,Soft Drinks,Namakkal,2017-11-22,East,1419.000,0.280,184.470,Tamil Nadu
OD7177,Shah,Bakery,Biscuits,Krishnagiri,2017-11-11,East,2421.000,0.160,217.890,Tamil Nadu
OD7178,Sharon,Fruits & Veggies,Organic Vegetables,Tirunelveli,2017-07-22,East,2240.000,0.200,649.600,Tamil Nadu
OD7179,Harish,Food Grains,Dals & Pulses,Cumbum,2016-07-09,East,840.000,0.240,235.200,Tamil Nadu
OD7180,Sabeela,"Eggs, Meat & Fish",Fish,Trichy,2016-11-26,East,1093.000,0.170,491.850,Tamil Nadu
OD7181,Yusuf,Snacks,Noodles,Nagercoil,2018-11-19,East,531.000,0.100,63.720,Tamil Nadu
OD7182,Yusuf,Food Grains,Organic Staples,Bodi,2015-11-20,East,1630.000,0.300,407.500,Tamil Nadu
OD7183,Amrish,Oil & Masala,Spices,Karur,2015-12-02,East,1082.000,0.120,259.680,Tamil Nadu
OD7184,Alan,Oil & Masala,Spices,Perambalur,2016-11-26,East,1396.000,0.120,139.600,Tamil Nadu
OD7185,Sudeep,Oil & Masala,Edible Oil & Ghee,Vellore,2018-12-24,East,758.000,0.270,166.760,Tamil Nadu
OD7186,Anu,"Eggs, Meat & Fish",Mutton,Virudhunagar,2016-03-08,East,951.000,0.170,133.140,Tamil Nadu
OD7187,Roshan,Bakery,Breads & Buns,Cumbum,2018-12-20,East,894.000,0.350,107.280,Tamil Nadu
OD7188,Yadav,Food Grains,Dals & Pulses,Dharmapuri,2018-02-13,East,1743.000,0.210,540.330,Tamil Nadu
OD7189,Muneer,Snacks,Noodles,Dharmapuri,2018-06-26,East,878.000,0.230,201.940,Tamil Nadu
OD7190,Arutra,Bakery,Breads & Buns,Nagercoil,2016-08-09,East,2109.000,0.220,274.170,Tamil Nadu
OD7191,Jonas,"Eggs, Meat & Fish",Fish,Pudukottai,2018-09-18,East,1132.000,0.170,464.120,Tamil Nadu
OD7192,Jackson,Food Grains,Dals & Pulses,Namakkal,2018-02-16,East,1319.000,0.130,276.990,Tamil Nadu
OD7193,Alan,"Eggs, Meat & Fish",Mutton,Kanyakumari,2016-01-12,East,840.000,0.160,75.600,Tamil Nadu
OD7194,Malik,Oil & Masala,Edible Oil & Ghee,Tenkasi,2015-09-28,East,1400.000,0.290,294.000,Tamil Nadu
OD7195,Shah,Snacks,Cookies,Tirunelveli,2017-10-29,East,1586.000,0.230,428.220,Tamil Nadu
OD7196,Sharon,Fruits & Veggies,Organic Fruits,Krishnagiri,2016-09-07,East,595.000,0.200,226.100,Tamil Nadu
OD7197,Malik,Snacks,Chocolates,Pudukottai,2017-11-13,East,1251.000,0.260,437.850,Tamil Nadu
OD7198,Akash,Oil & Masala,Edible Oil & Ghee,Salem,2017-11-11,East,1299.000,0.250,194.850,Tamil Nadu
OD7199,Rumaiza,Food Grains,Rice,Namakkal,2017-10-13,East,2044.000,0.250,633.640,Tamil Nadu
OD7200,Yusuf,Fruits & Veggies,Fresh Vegetables,Bodi,2017-02-21,East,1527.000,0.100,152.700,Tamil Nadu
OD7201,Vince,Fruits & Veggies,Organic Fruits,Trichy,2016-05-23,East,1663.000,0.190,315.970,Tamil Nadu
OD7202,Shree,"Eggs, Meat & Fish",Mutton,Krishnagiri,2017-04-01,East,2165.000,0.170,368.050,Tamil Nadu
OD7203,Ravi,Beverages,Soft Drinks,Tirunelveli,2016-07-06,East,869.000,0.120,95.590,Tamil Nadu
OD7204,Willams,Beverages,Soft Drinks,Karur,2017-10-21,East,1793.000,0.180,251.020,Tamil Nadu
OD7205,Krithika,"Eggs, Meat & Fish",Chicken,Krishnagiri,2015-09-23,East,2178.000,0.340,457.380,Tamil Nadu
OD7206,Malik,Oil & Masala,Spices,Karur,2016-09-18,East,1020.000,0.110,173.400,Tamil Nadu
OD7207,Yusuf,Bakery,Biscuits,Vellore,2016-11-26,East,605.000,0.300,60.500,Tamil Nadu
OD7208,Ganesh,Snacks,Cookies,Viluppuram,2016-10-02,East,862.000,0.100,137.920,Tamil Nadu
OD7209,Krithika,Fruits & Veggies,Fresh Fruits,Kanyakumari,2016-09-07,East,2252.000,0.310,157.640,Tamil Nadu
OD7210,James,Beverages,Soft Drinks,Perambalur,2018-07-23,East,937.000,0.280,281.100,Tamil Nadu
OD7211,Vince,Bakery,Biscuits,Krishnagiri,2015-12-28,East,1676.000,0.240,150.840,Tamil Nadu
OD7212,Ramesh,Oil & Masala,Spices,Ramanadhapuram,2018-09-02,East,1136.000,0.230,488.480,Tamil Nadu
OD7213,Akash,Oil & Masala,Spices,Bodi,2018-06-03,East,1971.000,0.100,275.940,Tamil Nadu
OD7214,Ravi,Snacks,Noodles,Pudukottai,2015-03-17,East,2390.000,0.100,454.100,Tamil Nadu
OD7215,Mathew,Fruits & Veggies,Fresh Vegetables,Coimbatore,2015-11-20,East,700.000,0.140,154.000,Tamil Nadu
OD7216,Veronica,Beverages,Health Drinks,Bodi,2015-04-01,East,1073.000,0.300,236.060,Tamil Nadu
OD7217,Arutra,Oil & Masala,Masalas,Tirunelveli,2017-11-25,East,765.000,0.200,76.500,Tamil Nadu
OD7218,Adavan,Bakery,Breads & Buns,Ooty,2018-06-26,East,1010.000,0.220,343.400,Tamil Nadu
OD7219,Anu,Snacks,Noodles,Kanyakumari,2017-12-12,East,1317.000,0.240,553.140,Tamil Nadu
OD7220,Shree,Fruits & Veggies,Fresh Fruits,Nagercoil,2018-12-05,East,567.000,0.190,175.770,Tamil Nadu
OD7221,Sharon,Food Grains,Rice,Madurai,2017-08-23,East,2010.000,0.230,241.200,Tamil Nadu
OD7222,Surya,Bakery,Breads & Buns,Krishnagiri,2018-07-08,East,1574.000,0.330,94.440,Tamil Nadu
OD7223,Verma,"Eggs, Meat & Fish",Fish,Krishnagiri,2015-11-17,East,950.000,0.270,133.000,Tamil Nadu
OD7224,Ravi,Beverages,Health Drinks,Ramanadhapuram,2017-11-13,East,625.000,0.340,268.750,Tamil Nadu
OD7225,Hussain,Beverages,Soft Drinks,Bodi,2017-10-30,East,1456.000,0.230,334.880,Tamil Nadu
OD7226,Jonas,Snacks,Cookies,Ooty,2018-06-10,East,1617.000,0.280,501.270,Tamil Nadu
OD7227,Haseena,Snacks,Chocolates,Kanyakumari,2017-10-13,East,2310.000,0.250,115.500,Tamil Nadu
OD7228,Anu,Fruits & Veggies,Organic Fruits,Chennai,2017-08-23,East,839.000,0.140,201.360,Tamil Nadu
OD7229,Esther,Snacks,Noodles,Karur,2016-10-02,East,1382.000,0.180,428.420,Tamil Nadu
OD7230,Ramesh,Fruits & Veggies,Fresh Vegetables,Nagercoil,2018-12-24,East,1628.000,0.240,423.280,Tamil Nadu
OD7231,Veena,"Eggs, Meat & Fish",Chicken,Karur,2017-04-16,East,1120.000,0.130,257.600,Tamil Nadu
OD7232,Ramesh,"Eggs, Meat & Fish",Chicken,Tenkasi,2015-07-11,East,1329.000,0.150,544.890,Tamil Nadu
OD7233,Vidya,Food Grains,Atta & Flour,Salem,2017-10-13,East,1632.000,0.160,293.760,Tamil Nadu
OD7234,Arutra,Bakery,Biscuits,Kanyakumari,2016-12-10,East,639.000,0.260,95.850,Tamil Nadu
OD7235,Sheeba,"Eggs, Meat & Fish",Eggs,Theni,2016-12-10,East,2103.000,0.230,357.510,Tamil Nadu
OD7236,Ramesh,"Eggs, Meat & Fish",Chicken,Krishnagiri,2015-07-11,East,2153.000,0.250,279.890,Tamil Nadu
OD7237,Alan,Food Grains,Atta & Flour,Dindigul,2016-10-02,East,597.000,0.120,137.310,Tamil Nadu
OD7238,Ganesh,Bakery,Breads & Buns,Dharmapuri,2016-09-20,East,896.000,0.330,367.360,Tamil Nadu
OD7239,Rumaiza,Food Grains,Organic Staples,Cumbum,2018-12-20,East,1618.000,0.190,728.100,Tamil Nadu
OD7240,Vidya,Oil & Masala,Masalas,Karur,2016-11-14,East,1980.000,0.160,455.400,Tamil Nadu
OD7241,Sheeba,"Eggs, Meat & Fish",Mutton,Dharmapuri,2018-10-23,East,2338.000,0.150,374.080,Tamil Nadu
OD7242,Krithika,Snacks,Chocolates,Tirunelveli,2015-12-28,East,531.000,0.320,228.330,Tamil Nadu
OD7243,Jackson,Snacks,Cookies,Cumbum,2016-11-26,East,2385.000,0.110,143.100,Tamil Nadu
